,Provider,PotentialFraud,statecount_uniq,major_state,county_uniq,major_county,sum_IPAnnualReimbursementAmt,mean_IPAnnualReimbursementAmt,max_IPAnnualReimbursementAmt,sum_IPAnnualDeductibleAmtdf,mean_IPAnnualDeductibleAmt,max_IPAnnualDeductibleAmt
2922,PRV54639,No,1,28,5,540,259140,19933.846153846152,60000,30136,2318.153846153846,4772
2923,PRV54640,No,3,5,6,460,193700,10194.736842105263,41000,17088,899.3684210526316,4272
2924,PRV54642,No,7,3,11,70,180400,3681.6326530612246,63400,19224,392.3265306122449,6408
2925,PRV54643,No,4,5,8,430,31200,1733.3333333333333,19200,4272,237.33333333333334,2136
2926,PRV54644,Yes,6,5,26,60,480910,7072.205882352941,103000,53400,785.2941176470588,3204
2927,PRV54645,No,1,29,2,20,12400,6200.0,12400,3204,1602.0,2136
2928,PRV54646,No,1,29,1,110,75000,3260.8695652173915,17000,9476,412.0,2136
2929,PRV54649,Yes,4,5,22,90,699890,9331.866666666667,102260,77192,1029.2266666666667,3204
2930,PRV54651,Yes,8,5,17,500,873250,9596.153846153846,111880,80832,888.2637362637363,5340
2931,PRV54652,No,2,29,9,150,115550,3040.7894736842104,15040,33496,881.4736842105264,11068
2932,PRV54653,No,3,29,10,150,1046580,14951.142857142857,102260,105664,1509.4857142857143,4272
2933,PRV54656,No,6,5,12,430,59160,1690.2857142857142,15000,10512,300.34285714285716,2136
2934,PRV54657,No,8,5,15,660,512600,11143.478260869566,101120,41652,905.4782608695652,3204
2935,PRV54658,No,14,5,25,60,807010,9494.235294117647,68000,88708,1043.6235294117646,5204
2936,PRV54660,No,4,54,6,0,138000,5750.0,57000,7476,311.5,1068
2937,PRV54661,No,2,29,6,150,234220,12327.368421052632,68000,19524,1027.578947368421,4572
2938,PRV54662,No,8,5,14,70,160230,3560.6666666666665,38900,25564,568.0888888888888,4272
2939,PRV54664,No,1,29,2,150,0,0.0,0,0,0.0,0
2940,PRV54666,No,1,29,3,160,10000,2000.0,10000,1068,213.6,1068
2941,PRV54667,No,5,29,9,110,732820,4414.578313253012,30000,89760,540.722891566265,3068
2942,PRV54668,No,7,29,15,10,1183900,3868.954248366013,65120,143480,468.8888888888889,13068
2943,PRV54670,No,2,29,10,150,923130,5805.8490566037735,68000,88376,555.8238993710692,4272
2944,PRV54671,No,1,29,1,80,0,0.0,0,0,0.0,0
2945,PRV54672,No,1,29,1,110,13000,1300.0,13000,2068,206.8,2068
2946,PRV54673,No,1,29,1,10,8000,8000.0,8000,1068,1068.0,1068
2947,PRV54674,No,1,29,2,120,33460,11153.333333333334,16400,4272,1424.0,2136
2948,PRV54675,Yes,3,29,3,10,583800,15778.378378378378,48200,73944,1998.4864864864865,13068
2949,PRV54676,Yes,3,29,4,10,747760,18694.0,90000,75560,1889.0,4272
2950,PRV54677,No,1,29,3,60,216540,8020.0,102260,23496,870.2222222222222,3204
2951,PRV54678,No,1,29,2,80,0,0.0,0,0,0.0,0
2952,PRV54679,No,1,29,1,10,7200,7200.0,7200,1068,1068.0,1068
2953,PRV54680,Yes,3,29,4,10,406510,22583.88888888889,57040,32040,1780.0,3204
2954,PRV54681,No,17,10,39,150,1379460,4582.923588039867,62000,175088,581.687707641196,17136
2955,PRV54682,No,9,22,18,130,593980,6187.291666666667,95000,56468,588.2083333333334,3204
2956,PRV54683,No,11,10,21,10,1998430,4325.606060606061,133090,237380,513.8095238095239,33068
2957,PRV54684,No,8,10,21,40,494250,3716.1654135338345,49270,60876,457.7142857142857,4272
2958,PRV54685,No,6,5,15,200,616720,4253.241379310345,68180,61944,427.2,3204
2959,PRV54686,No,7,54,16,170,799520,5092.484076433121,120450,105596,672.5859872611464,5340
2960,PRV54687,No,5,22,9,350,68000,3777.777777777778,48000,3204,178.0,1068
2961,PRV54688,Yes,5,30,16,50,3702380,3587.577519379845,81000,447724,433.8410852713178,5340
2962,PRV54689,No,3,10,7,150,50380,2519.0,40280,3204,160.2,1068
2963,PRV54690,No,4,20,12,150,2685030,3196.464285714286,81000,278840,331.95238095238096,5068
2964,PRV54691,No,5,10,12,280,300530,4485.522388059701,41000,59408,886.6865671641791,15068
2965,PRV54692,Yes,4,30,11,50,873670,12134.305555555555,120450,108324,1504.5,5340
2966,PRV54693,No,5,22,11,40,307120,5906.153846153846,34000,25632,492.9230769230769,3204
2967,PRV54694,No,5,30,15,0,805300,2440.3030303030305,58420,162848,493.4787878787879,15068
2968,PRV54695,No,5,10,10,40,222410,4196.415094339623,38000,19224,362.7169811320755,3204
2969,PRV54696,No,4,7,6,50,452420,6372.112676056338,108000,38448,541.5211267605633,3204
2970,PRV54697,No,3,10,4,510,52510,6563.75,38510,5340,667.5,3204
2971,PRV54699,No,3,20,3,150,15000,3750.0,15000,1068,267.0,1068
2972,PRV54701,No,3,47,4,40,20640,3440.0,14640,2136,356.0,1068
2973,PRV54703,No,2,47,4,110,21000,1909.090909090909,20000,3204,291.27272727272725,2136
2974,PRV54704,No,4,30,9,40,331270,2057.577639751553,49000,49924,310.0869565217391,5068
2975,PRV54705,No,5,30,11,40,1165840,4536.342412451362,57000,132160,514.2412451361868,5068
2976,PRV54707,No,1,30,1,70,122100,13566.666666666666,52050,3204,356.0,1068
2977,PRV54708,No,1,20,1,150,7000,875.0,5000,2136,267.0,1068
2978,PRV54710,No,2,30,2,90,20000,10000.0,20000,3204,1602.0,3204
2979,PRV54711,No,1,30,1,20,0,0.0,0,1068,534.0,1068
2980,PRV54712,No,1,30,1,60,28480,2034.2857142857142,12000,4272,305.14285714285717,2136
2981,PRV54713,No,2,30,2,70,74980,4410.588235294118,30880,5340,314.11764705882354,1068
2982,PRV54714,No,1,30,1,70,0,0.0,0,0,0.0,0
2983,PRV54715,No,1,30,3,60,114900,6047.368421052632,57000,11748,618.3157894736842,2136
2984,PRV54716,No,1,30,2,90,858460,6088.368794326241,74200,107868,765.0212765957447,3204
2985,PRV54717,No,1,30,1,50,0,0.0,0,0,0.0,0
2986,PRV54718,Yes,2,30,6,60,513350,17701.724137931036,74200,48060,1657.2413793103449,2136
2987,PRV54720,No,1,30,2,50,185450,20605.555555555555,43060,20156,2239.5555555555557,5340
2988,PRV54723,No,4,31,19,190,289400,3215.5555555555557,45040,33408,371.2,3504
2989,PRV54724,No,3,31,11,230,817330,11511.69014084507,57000,95712,1348.056338028169,6408
2990,PRV54725,No,11,7,22,10,710050,6121.120689655172,120450,64080,552.4137931034483,5340
2991,PRV54726,No,3,31,11,260,160080,4708.235294117647,63600,14952,439.7647058823529,4272
2992,PRV54727,No,6,31,21,190,212000,3593.2203389830506,33000,35632,603.9322033898305,10136
2993,PRV54728,No,1,31,6,310,204880,18625.454545454544,70400,13884,1262.1818181818182,4272
2994,PRV54730,No,4,33,12,20,305320,7633.0,133090,39900,997.5,18540
2995,PRV54734,No,5,31,16,160,734520,5322.608695652174,116480,65080,471.59420289855075,3204
2996,PRV54735,No,3,31,14,590,310430,8169.210526315789,111000,30904,813.2631578947369,4204
2997,PRV54737,No,4,31,16,310,304170,8690.57142857143,57100,22428,640.8,2136
2998,PRV54739,Yes,7,31,27,10,1758580,9454.731182795698,80100,183452,986.3010752688172,35204
2999,PRV54741,No,8,10,24,120,701860,3965.3107344632767,48420,76424,431.774011299435,4068
3000,PRV54742,Yes,7,31,35,300,10921060,5772.23044397463,125240,1283788,678.5348837209302,35204
3001,PRV54743,Yes,6,31,17,260,373250,4665.625,46200,49128,614.1,4272
3002,PRV54745,No,4,31,25,250,4275120,5163.188405797101,125240,420688,508.07729468599035,10136
3003,PRV54747,No,3,31,8,290,88830,4230.0,25210,11748,559.4285714285714,2136
3004,PRV54748,No,4,10,15,120,572790,6738.705882352941,57600,68944,811.1058823529412,9136
3005,PRV54753,No,1,31,6,260,27060,1691.25,9000,4272,267.0,1068
3006,PRV54756,No,2,31,9,590,120600,6347.368421052632,59000,13884,730.7368421052631,6408
3007,PRV54757,No,7,10,23,20,336870,5182.615384615385,37000,42720,657.2307692307693,3204
3008,PRV54758,No,9,33,24,610,421940,4441.473684210527,133090,52648,554.1894736842105,18540
3009,PRV54759,No,6,31,16,590,271940,6180.454545454545,38000,39544,898.7272727272727,6408
3010,PRV54760,No,2,31,8,260,358430,11562.258064516129,38000,45656,1472.774193548387,4272
3011,PRV54761,No,4,31,17,270,3226740,3925.4744525547444,67000,322660,392.53041362530416,4272
3012,PRV54763,No,3,31,11,290,108080,3178.823529411765,44000,9612,282.70588235294116,2136
3013,PRV54764,No,7,31,20,100,383260,7514.901960784314,50400,33972,666.1176470588235,3068
3014,PRV54765,Yes,8,31,20,160,3666830,15342.384937238494,92600,365848,1530.744769874477,6068
3015,PRV54767,No,3,31,15,100,291570,4628.0952380952385,27080,46992,745.9047619047619,4272
3016,PRV54768,No,5,31,11,320,245120,7660.0,44000,22428,700.875,4272
3017,PRV54771,Yes,6,31,21,50,589300,6932.941176470588,79120,48060,565.4117647058823,4272
3018,PRV54772,Yes,11,31,36,0,11198100,5294.609929078014,92600,1148068,542.8217494089835,31068
3019,PRV54773,No,4,31,14,160,346630,10195.0,40400,35040,1030.5882352941176,6408
3020,PRV54774,No,4,31,27,360,1829900,3749.7950819672133,85000,254512,521.5409836065573,8068
3021,PRV54776,No,6,31,14,310,244450,6606.756756756757,53000,25496,689.081081081081,3204
3022,PRV54778,Yes,4,31,20,310,7305950,4369.587320574163,67000,817300,488.8157894736842,10136
3023,PRV54779,No,5,31,14,290,472770,15250.645161290322,123000,61904,1996.9032258064517,35204
3024,PRV54780,No,3,31,6,100,25310,1205.2380952380952,14200,7340,349.5238095238095,3068
3025,PRV54781,Yes,5,31,30,310,1877270,9157.414634146342,75000,205832,1004.0585365853658,10136
3026,PRV54783,No,3,31,9,540,129380,4620.714285714285,19000,26224,936.5714285714286,9136
3027,PRV54784,No,2,31,4,320,16120,1791.111111111111,8120,3204,356.0,1068
3028,PRV54785,No,1,31,6,320,40470,5058.75,17390,4272,534.0,1068
3029,PRV54786,Yes,4,31,18,270,5775640,4388.784194528876,70400,570900,433.8145896656535,6408
3030,PRV54787,No,4,31,21,100,590650,7670.779220779221,55040,61876,803.5844155844156,4272
3031,PRV54789,No,1,31,2,350,61940,20646.666666666668,28540,7476,2492.0,4272
3032,PRV54790,No,1,31,2,320,0,0.0,0,0,0.0,0
3033,PRV54792,No,1,31,2,290,51700,2350.0,13000,10680,485.45454545454544,3204
3034,PRV54793,No,2,54,2,60,46000,4600.0,12000,4272,427.2,1068
3035,PRV54794,No,1,31,2,370,0,0.0,0,0,0.0,0
3036,PRV54795,No,1,31,2,100,55000,2619.0476190476193,21000,12408,590.8571428571429,7068
3037,PRV54796,No,1,31,1,200,0,0.0,0,0,0.0,0
3038,PRV54798,No,1,31,1,100,79400,15880.0,79400,1068,213.6,1068
3039,PRV54799,No,1,31,1,270,0,0.0,0,0,0.0,0
3040,PRV54800,No,2,54,2,130,0,0.0,0,0,0.0,0
3041,PRV54802,No,1,31,1,260,12900,758.8235294117648,6100,4004,235.52941176470588,1868
3042,PRV54803,No,1,31,2,390,0,0.0,0,0,0.0,0
3043,PRV54805,No,1,31,1,230,0,0.0,0,0,0.0,0
3044,PRV54806,No,1,31,1,260,246640,3288.5333333333333,34000,35508,473.44,3204
3045,PRV54808,Yes,1,31,2,100,77000,2406.25,30000,9544,298.25,3136
3046,PRV54809,No,1,31,3,160,186190,3385.2727272727275,34750,14952,271.8545454545455,1068
3047,PRV54810,No,1,31,1,270,16000,2285.714285714286,16000,1068,152.57142857142858,1068
3048,PRV54812,No,1,31,3,190,189750,15812.5,42000,20156,1679.6666666666667,4136
3049,PRV54813,No,3,31,18,100,3819770,3617.2064393939395,112440,468364,443.5265151515151,30136
3050,PRV54814,No,1,31,2,320,425940,5194.390243902439,65560,45924,560.0487804878048,6408
3051,PRV54817,No,1,31,1,310,7000,7000.0,7000,1088,1088.0,1088
3052,PRV54818,No,1,31,2,370,54350,10870.0,30000,8544,1708.8,2136
3053,PRV54819,No,1,31,4,320,378220,15128.8,65560,47856,1914.24,4272
3054,PRV54820,No,1,31,1,390,24300,24300.0,24300,2136,2136.0,2136
3055,PRV54821,No,1,31,3,150,93310,13330.0,38000,13884,1983.4285714285713,4272
3056,PRV54822,Yes,1,31,1,290,226650,14165.625,35320,25496,1593.5,3068
3057,PRV54824,No,1,31,2,320,174190,17419.0,29000,21360,2136.0,6408
3058,PRV54827,No,1,32,2,150,70000,4117.64705882353,26000,6408,376.94117647058823,2136
3059,PRV54828,Yes,4,32,6,230,155960,2599.3333333333335,57000,19224,320.4,2136
3060,PRV54829,No,4,3,11,30,382990,5106.533333333334,41000,56088,747.84,13068
3061,PRV54830,No,3,32,4,60,13480,1225.4545454545455,13480,1068,97.0909090909091,1068
3062,PRV54831,No,6,32,7,60,83940,4937.64705882353,32000,9612,565.4117647058823,2136
3063,PRV54832,Yes,4,5,9,200,336170,5602.833333333333,54000,32040,534.0,5340
3064,PRV54833,No,2,32,6,190,275220,3127.5,36000,45924,521.8636363636364,3204
3065,PRV54834,No,2,32,7,60,174440,10902.5,62000,21224,1326.5,5204
3066,PRV54836,No,3,45,4,480,22000,2750.0,14000,2136,267.0,1068
3067,PRV54837,Yes,11,32,45,0,5980050,3244.7368421052633,57000,631674,342.74226804123714,7136
3068,PRV54838,No,2,32,9,40,199040,3431.7241379310344,20000,32040,552.4137931034483,3204
3069,PRV54840,No,2,32,2,70,205940,7920.7692307692305,37200,20292,780.4615384615385,3204
3070,PRV54841,No,2,32,3,25,140080,23346.666666666668,43040,8544,1424.0,2136
3071,PRV54842,No,3,32,7,140,469590,3612.230769230769,57060,42720,328.61538461538464,3204
3072,PRV54845,Yes,4,3,8,10,374930,9144.634146341463,45200,30428,742.1463414634146,9068
3073,PRV54846,No,6,32,12,130,357580,8513.809523809523,44400,46448,1105.904761904762,9068
3074,PRV54847,No,8,32,23,240,976370,3298.5472972972975,33040,135636,458.22972972972974,3204
3075,PRV54848,No,2,32,5,0,339760,12134.285714285714,59800,37108,1325.2857142857142,5068
3076,PRV54849,No,3,32,8,300,63570,5297.5,28600,7476,623.0,2136
3077,PRV54852,No,2,32,5,80,634910,3527.277777777778,35000,72624,403.46666666666664,2136
3078,PRV54854,No,2,32,4,20,876500,6690.839694656489,57450,77964,595.1450381679389,5340
3079,PRV54855,No,4,32,24,170,1354100,6387.264150943396,57880,116412,549.1132075471698,3204
3080,PRV54856,No,1,32,1,290,2000,2000.0,2000,1068,1068.0,1068
3081,PRV54859,No,2,32,2,290,20000,800.0,2000,11748,469.92,2136
3082,PRV54860,No,1,32,2,180,6000,285.7142857142857,3000,2136,101.71428571428571,1068
3083,PRV54861,No,2,32,4,250,124570,2896.9767441860463,51000,14952,347.72093023255815,3204
3084,PRV54862,No,1,32,1,50,0,0.0,0,0,0.0,0
3085,PRV54863,No,1,32,2,0,7000,1166.6666666666667,5000,3204,534.0,2136
3086,PRV54864,No,1,32,2,0,15560,3112.0,8560,2136,427.2,1068
3087,PRV54865,No,1,32,1,120,65000,10833.333333333334,57000,2136,356.0,1068
3088,PRV54866,No,1,32,1,190,7000,3500.0,7000,1068,534.0,1068
3089,PRV54867,No,1,32,1,40,32000,10666.666666666666,20000,4272,1424.0,2136
3090,PRV54868,No,2,5,2,200,338420,3223.0476190476193,57000,47312,450.5904761904762,10068
3091,PRV54869,No,1,32,2,300,6320,790.0,5200,3204,400.5,1068
3092,PRV54870,No,1,32,3,210,17000,2125.0,12000,3204,400.5,2136
3093,PRV54871,No,1,32,2,25,67060,6706.0,43040,6408,640.8,2136
3094,PRV54873,No,1,32,1,240,10700,1337.5,7700,2136,267.0,1068
3095,PRV54875,Yes,1,32,8,0,279240,13962.0,36000,33108,1655.4,3204
3096,PRV54876,Yes,2,32,2,170,78980,26326.666666666668,57880,3204,1068.0,1068
3097,PRV54877,No,3,33,9,30,389930,5570.428571428572,58710,27632,394.74285714285713,3068
3098,PRV54878,No,1,33,6,500,93610,5850.625,24100,10680,667.5,2136
3099,PRV54879,Yes,2,33,13,530,2114530,8630.734693877552,148580,189968,775.3795918367347,5204
3100,PRV54881,No,3,33,7,400,596410,15292.564102564103,45550,98420,2523.5897435897436,32204
3101,PRV54882,Yes,8,33,40,650,1710260,6759.920948616601,62000,167736,662.9881422924901,5340
3102,PRV54883,No,1,33,1,610,13000,13000.0,13000,1068,1068.0,1068
3103,PRV54885,No,11,31,41,160,2025460,6409.683544303797,133090,223420,707.0253164556962,18540
3104,PRV54886,No,1,33,5,20,82300,9144.444444444445,57000,4272,474.6666666666667,1068
3105,PRV54887,No,5,33,30,280,559680,3913.846153846154,69900,61944,433.1748251748252,4272
3106,PRV54888,No,3,33,22,370,1965850,4759.927360774818,70000,195900,474.33414043583537,5068
3107,PRV54889,No,4,33,16,200,345210,6164.464285714285,53000,33108,591.2142857142857,3204
3108,PRV54890,No,2,33,11,420,461830,5997.792207792208,64700,46788,607.6363636363636,3136
3109,PRV54891,No,1,33,6,500,339820,6796.4,70000,34176,683.52,3204
3110,PRV54892,No,4,33,19,720,155240,3168.1632653061224,26500,21360,435.9183673469388,2136
3111,PRV54893,No,3,33,5,50,46140,5767.5,20140,7476,934.5,3204
3112,PRV54894,Yes,14,33,38,420,3429230,14974.803493449781,133090,437310,1909.6506550218342,22204
3113,PRV54895,Yes,7,33,17,590,14602790,4249.93888242142,126000,1601110,465.98079161816065,31068
3114,PRV54896,Yes,3,33,11,590,1239700,7796.855345911949,82320,127392,801.2075471698113,5340
3115,PRV54898,No,1,33,2,650,117350,13038.888888888889,41160,23884,2653.777777777778,11068
3116,PRV54900,No,2,33,7,331,122370,8740.714285714286,79000,28612,2043.7142857142858,22204
3117,PRV54901,No,4,33,7,490,202680,8107.2,46000,18156,726.24,3204
3118,PRV54902,No,4,33,8,130,110910,6931.875,19450,13884,867.75,3204
3119,PRV54903,No,1,33,1,500,69540,9934.285714285714,19500,10680,1525.7142857142858,2136
3120,PRV54904,No,3,33,5,20,242300,12752.631578947368,133090,42628,2243.5789473684213,18540
3121,PRV54905,No,4,33,18,760,474170,3182.3489932885905,33000,59672,400.48322147651004,4136
3122,PRV54906,No,1,33,6,800,147630,6710.454545454545,60520,13884,631.0909090909091,2136
3123,PRV54907,No,2,33,11,370,585810,3445.9411764705883,55070,80100,471.1764705882353,4272
3124,PRV54908,No,6,31,16,320,493610,4292.260869565217,57100,53264,463.16521739130434,6408
3125,PRV54909,No,3,33,10,610,166350,6161.111111111111,29120,17088,632.8888888888889,3204
3126,PRV54910,No,4,33,25,70,740910,3446.093023255814,65000,110192,512.5209302325582,8136
3127,PRV54911,No,3,33,10,20,359480,4229.176470588235,81000,45584,536.2823529411764,6408
3128,PRV54914,No,4,33,17,570,1520190,3781.5671641791046,63500,166432,414.00995024875624,4136
3129,PRV54916,No,1,33,6,370,612980,5728.785046728972,138600,59808,558.9532710280374,5340
3130,PRV54917,No,1,33,3,590,216960,5863.783783783784,40200,28836,779.3513513513514,3204
3131,PRV54918,Yes,5,33,20,230,1614130,9723.674698795181,83000,175960,1060.0,22272
3132,PRV54919,No,5,33,18,600,757640,4256.404494382023,69900,71556,402.0,4272
3133,PRV54923,No,3,33,9,290,682470,8638.860759493671,75000,41652,527.2405063291139,3204
3134,PRV54924,No,4,33,18,380,847010,4896.0115606936415,68050,93984,543.2601156069364,4272
3135,PRV54925,Yes,2,33,10,350,1116950,9155.327868852459,70000,100392,822.8852459016393,3204
3136,PRV54926,No,2,33,10,350,365380,7774.04255319149,51000,36312,772.5957446808511,3204
3137,PRV54927,No,5,33,13,20,655850,6429.901960784314,65000,51264,502.5882352941176,3204
3138,PRV54929,Yes,5,33,14,50,387210,14892.692307692309,58220,27768,1068.0,3204
3139,PRV54930,No,5,33,23,230,938860,4449.57345971564,54000,104528,495.39336492890993,3204
3140,PRV54931,Yes,5,33,18,760,521100,10021.153846153846,49400,67740,1302.6923076923076,8068
3141,PRV54932,No,4,33,10,331,327580,5552.203389830508,44000,33108,561.1525423728814,3204
3142,PRV54933,Yes,2,33,11,50,496890,7763.90625,44000,58740,917.8125,3204
3143,PRV54934,No,2,33,8,90,573830,8082.112676056338,66560,49928,703.2112676056338,3204
3144,PRV54935,No,3,33,11,240,470000,5280.898876404494,61200,43788,492.0,3204
3145,PRV54936,Yes,4,33,18,400,2415060,10927.87330316742,71140,283272,1281.7737556561085,8068
3146,PRV54937,No,5,33,10,20,106020,2945.0,14500,20292,563.6666666666666,3204
3147,PRV54938,No,9,31,28,10,289700,3368.6046511627906,55000,27768,322.8837209302326,4272
3148,PRV54939,Yes,26,33,65,370,5886330,4265.45652173913,88560,598830,433.9347826086956,6272
3149,PRV54941,No,1,33,5,331,135380,7521.111111111111,49800,13884,771.3333333333334,3204
3150,PRV54942,Yes,5,33,24,500,1028890,7914.538461538462,148580,87236,671.0461538461539,4272
3151,PRV54943,No,3,33,7,20,67660,2941.7391304347825,16000,8544,371.4782608695652,1068
3152,PRV54944,No,8,10,30,40,851560,7096.333333333333,112440,58740,489.5,5340
3153,PRV54945,No,2,33,9,290,137520,3716.7567567567567,62500,14952,404.1081081081081,2136
3154,PRV54946,No,7,33,28,50,244870,2690.879120879121,47830,35564,390.8131868131868,8136
3155,PRV54947,No,2,33,8,670,60000,2307.6923076923076,38000,5340,205.3846153846154,3204
3156,PRV54949,No,9,33,41,610,2693780,6538.300970873786,120450,275012,667.504854368932,22272
3157,PRV54950,Yes,4,33,8,100,140100,7783.333333333333,46600,11748,652.6666666666666,3204
3158,PRV54952,Yes,5,31,28,290,945880,6348.187919463087,79000,114780,770.3355704697987,18068
3159,PRV54953,No,3,33,11,200,900270,8826.176470588236,63000,65012,637.3725490196078,6408
3160,PRV54954,No,4,33,14,20,363050,5113.380281690141,57360,69244,975.2676056338029,36136
3161,PRV54955,Yes,9,33,38,331,4439680,14139.108280254777,133090,453828,1445.312101910828,22204
3162,PRV54959,No,5,33,21,20,683640,7196.210526315789,112440,66944,704.6736842105263,6408
3163,PRV54960,No,9,33,33,500,825490,4277.150259067357,66560,85604,443.54404145077723,3204
3164,PRV54963,No,2,33,8,700,291780,4354.925373134329,55950,64040,955.820895522388,31068
3165,PRV54965,No,5,33,16,100,520830,4867.570093457944,65080,49060,458.50467289719626,3204
3166,PRV54966,Yes,6,33,24,420,8643590,4812.689309576837,133090,1020586,568.2550111358574,31068
3167,PRV54967,No,5,33,14,400,159520,3127.843137254902,29000,18156,356.0,3204
3168,PRV54968,No,3,33,8,730,399950,8162.244897959184,60000,33108,675.6734693877551,3204
3169,PRV54970,No,2,33,4,240,788260,3383.0901287553647,61200,94916,407.3648068669528,5204
3170,PRV54971,No,3,33,18,620,2425550,5653.962703962704,60000,258320,602.1445221445222,4272
3171,PRV54972,No,2,33,10,40,206510,3330.8064516129034,24100,22428,361.741935483871,1068
3172,PRV54973,No,4,33,32,640,500210,3877.5968992248063,57960,62944,487.93798449612405,4272
3173,PRV54975,No,6,10,16,410,711650,5391.287878787879,102200,66312,502.3636363636364,7272
3174,PRV54976,No,4,33,11,420,240970,4381.272727272727,109000,20292,368.94545454545454,3204
3175,PRV54977,No,2,33,10,360,392470,7405.094339622641,98240,35108,662.4150943396227,6272
3176,PRV54978,No,4,33,7,60,1754190,6619.584905660377,98800,176996,667.9094339622642,8272
3177,PRV54981,No,4,33,14,700,1341500,14121.052631578947,62000,145172,1528.1263157894737,4272
3178,PRV54982,No,1,33,7,0,99290,2683.5135135135133,25000,12816,346.3783783783784,2136
3179,PRV54983,No,5,33,23,650,637950,5063.0952380952385,60000,75624,600.1904761904761,4068
