Provider,PotentialFraud,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum
PRV55358,No,0.0,0.0,11.675675675675675,12.0,3078.9189189189187,23350,113920,785.4054054054054,4430,29060
PRV55359,No,5.398230088495575,200.0,12.0,12.0,2805.0442477876104,13800,316970,785.7522123893805,3820,88790
PRV55360,No,0.0,0.0,12.0,12.0,1852.9411764705883,5390,31500,610.0,1960,10370
PRV55361,No,1.1764705882352942,100.0,12.0,11.952941176470588,2193.8823529411766,24600,186480,548.7058823529412,5300,46640
PRV55362,No,2.77027027027027,100.0,11.837837837837839,12.0,1683.7162162162163,8900,249190,560.8783783783783,2580,83010
PRV55363,No,3.064516129032258,70.0,12.0,12.0,4824.8387096774195,29860,299140,1374.1935483870968,7840,85200
PRV55364,No,0.0,0.0,12.0,12.0,690.0,690,690,390.0,390,390
PRV55365,No,0.0,0.0,12.0,12.0,2005.7142857142858,3810,14040,1202.857142857143,2210,8420
PRV55366,No,4.953271028037383,100.0,11.663551401869158,12.0,1361.4018691588785,5730,145670,537.3831775700935,2160,57500
PRV55368,No,2.6956521739130435,90.0,11.895652173913044,12.0,1250.695652173913,6100,143830,407.9130434782609,1750,46910
PRV55371,No,0.0,0.0,8.0,8.0,1623.3333333333333,2210,4870,313.3333333333333,550,940
PRV55372,No,5.833333333333333,70.0,12.0,12.0,1220.0,3810,14640,640.8333333333334,2210,7690
PRV55374,Yes,1068.0,1068.0,12.0,11.636363636363637,1619.090909090909,4970,53430,429.3939393939394,1530,14170
PRV55375,Yes,1068.0,1068.0,11.142857142857142,11.142857142857142,1336.4285714285713,5110,18710,255.0,670,3570
PRV55376,No,2.5,100.0,12.0,12.0,2312.7272727272725,22920,203520,530.5681818181819,4300,46690
PRV55377,No,0.0,0.0,12.0,12.0,8387.5,18640,33550,2310.0,6440,9240
PRV55378,No,1068.0,1068.0,12.0,12.0,968.5714285714286,4860,13560,280.7142857142857,1440,3930
PRV55379,No,1068.0,1068.0,12.0,12.0,2040.0,5940,8160,750.0,1360,3000
PRV55381,No,476.8888888888889,1068.0,12.0,11.733333333333333,3048.0,24300,137160,705.5555555555555,3390,31750
PRV55382,No,1068.0,1068.0,12.0,11.625,1458.75,3830,11670,406.25,1570,3250
PRV55383,No,1068.0,1068.0,12.0,12.0,1621.25,6530,12970,252.5,630,2020
PRV55384,No,0.0,0.0,12.0,12.0,1460.0,1460,1460,490.0,490,490
PRV55385,No,1068.0,1068.0,12.0,12.0,2612.5,7320,20900,695.0,1760,5560
PRV55386,No,1.5853658536585367,80.0,11.853658536585366,12.0,1669.3902439024391,7700,136890,508.1707317073171,3040,41670
PRV55387,No,1068.0,1068.0,12.0,12.0,918.3333333333334,1880,5510,321.6666666666667,590,1930
PRV55388,No,2.7572815533980584,200.0,11.953398058252427,11.986407766990292,1999.0679611650485,24600,1029520,575.7281553398059,5300,296500
PRV55390,No,2.6923076923076925,70.0,11.538461538461538,12.0,6126.923076923077,19060,159300,1710.3846153846155,6070,44470
PRV55392,No,124.63874345549738,1068.0,11.9375,11.942708333333334,2042.2395833333333,33040,392110,564.8958333333334,6300,108460
PRV55395,No,0.8333333333333334,10.0,12.0,11.833333333333334,799.1666666666666,2090,9590,345.8333333333333,810,4150
PRV55396,No,215.06666666666666,1068.0,12.0,12.0,1684.6666666666667,19180,126350,501.44,4100,37608
PRV55397,No,0.0,0.0,10.0,12.0,958.3333333333334,3590,5750,505.0,1100,3030
PRV55398,No,0.0,0.0,12.0,12.0,834.6153846153846,4360,10850,370.0,1480,4810
PRV55399,No,118.66666666666667,1068.0,12.0,12.0,1438.5185185185185,5430,38840,1060.7407407407406,2110,28640
PRV55400,No,0.0,0.0,12.0,12.0,19060.0,19060,19060,6070.0,6070,6070
PRV55401,No,2.0408163265306123,100.0,10.775510204081632,11.938775510204081,915.1020408163265,4340,44840,226.9387755102041,550,11120
PRV55402,No,0.0,0.0,12.0,12.0,2344.7727272727275,28780,103170,558.8636363636364,5400,24590
PRV55404,No,0.0,0.0,12.0,12.0,847.2,2190,21180,334.0,1100,8350
PRV55405,No,20.0,200.0,0.0,12.0,3010.0,3010,30100,1560.0,1560,15600
PRV55408,No,6.25,100.0,11.25,12.0,1527.5,4340,24440,532.5,1930,8520
PRV55409,No,2.0,10.0,12.0,12.0,1588.0,4600,7940,1168.0,1570,5840
PRV55410,No,1.7857142857142858,100.0,11.785714285714286,11.910714285714286,2634.1071428571427,28780,147510,654.6428571428571,5400,36660
PRV55411,No,2.8205128205128207,70.0,12.0,11.692307692307692,2281.2820512820513,33040,88970,587.1794871794872,6300,22900
PRV55412,No,0.0,0.0,12.0,12.0,1262.7272727272727,1710,13890,618.1818181818181,790,6800
PRV55413,No,0.0,0.0,12.0,12.0,3970.0,9870,15880,1295.0,4100,5180
PRV55414,No,178.0,1068.0,12.0,12.0,959.1666666666666,3300,11510,199.16666666666666,980,2390
PRV55416,No,30.63013698630137,1068.0,12.0,12.0,2396.1643835616437,9650,174920,593.6986301369863,2190,43340
PRV55417,No,1.0,30.0,12.0,12.0,989.0,4850,29670,227.33333333333334,650,6820
PRV55418,No,367.1111111111111,1068.0,12.0,12.0,1277.7777777777778,2470,11500,941.1111111111111,1930,8470
PRV55419,No,0.0,0.0,9.0,12.0,5056.25,19060,40450,1723.75,6070,13790
PRV55423,No,0.0,0.0,11.04,12.0,2263.2,17320,56580,581.2,5100,14530
PRV55424,No,12.0,70.0,12.0,12.0,1125.0,1510,11250,589.0,1270,5890
PRV55425,No,0.0,0.0,12.0,12.0,1139.2307692307693,3970,29620,466.9230769230769,870,12140
PRV55426,No,4.285714285714286,100.0,12.0,11.96103896103896,2898.4415584415583,33040,223180,699.0909090909091,6300,53830
PRV55427,No,0.0,0.0,12.0,12.0,570.0,570,570,330.0,330,330
PRV55428,No,1068.0,1068.0,12.0,12.0,0.0,0,0,0.0,0,0
PRV55430,Yes,1068.0,1068.0,12.0,12.0,151.42857142857142,740,1060,64.28571428571429,340,450
PRV55431,No,1068.0,1068.0,12.0,12.0,8965.0,17320,17930,2830.0,5100,5660
PRV55432,No,6.206896551724138,100.0,12.0,12.0,1785.8620689655172,7810,51790,524.8275862068965,1670,15220
PRV55433,Yes,393.4022988505747,1068.0,12.0,12.0,1518.5057471264367,12070,132110,401.95402298850576,3760,34970
PRV55434,No,216.6,1068.0,12.0,12.0,1830.5,21500,73220,536.75,5050,21470
PRV55435,Yes,897.7638888888889,1068.0,12.0,12.0,1680.0,26040,253680,516.4238410596026,6900,77980
PRV55436,No,0.0,0.0,12.0,12.0,2610.909090909091,12070,28720,703.6363636363636,3760,7740
PRV55437,Yes,283.4339622641509,1068.0,12.0,12.0,1848.3962264150944,16780,195930,521.6037735849056,4480,55290
PRV55438,No,2.0547945205479454,100.0,12.0,12.0,2660.0913242009133,13560,582560,755.9817351598174,4280,165560
PRV55439,No,2.142857142857143,100.0,11.946428571428571,11.991071428571429,2609.285714285714,34340,584480,766.2946428571429,7790,171650
PRV55441,No,233.625,1068.0,12.0,11.09375,3159.6875,26470,101110,699.6875,6310,22390
PRV55442,No,264.59016393442624,1068.0,12.0,12.0,2675.245901639344,29030,163190,845.5737704918033,8080,51580
PRV55443,No,837.081081081081,1068.0,12.0,12.0,1683.157894736842,13560,63960,597.8947368421053,4280,22720
PRV55444,Yes,947.4193548387096,1068.0,12.0,11.953125,2375.859375,35680,304110,654.453125,8440,83770
PRV55445,No,2.556390977443609,100.0,12.0,12.0,3576.466165413534,15070,475670,597.6691729323309,3450,79490
PRV55446,No,0.30612244897959184,30.0,12.0,11.877551020408163,2103.3673469387754,24660,206130,645.8163265306123,6930,63290
PRV55447,No,5.606060606060606,200.0,12.0,12.0,1268.030303030303,3830,83690,415.45454545454544,2260,27420
PRV55448,No,4.0,80.0,12.0,12.0,2101.5,7810,84060,636.0,2430,25440
PRV55449,No,5.238095238095238,60.0,12.0,12.0,1638.095238095238,5240,34400,499.5238095238095,1700,10490
PRV55450,No,9.343283582089553,1068.0,11.940298507462687,12.0,1776.5671641791046,21500,357090,613.5820895522388,3640,123330
PRV55451,No,0.0,0.0,12.0,12.0,1726.3636363636363,5150,18990,718.1818181818181,2700,7900
PRV55452,No,556.1333333333333,1068.0,12.0,12.0,1646.8333333333333,17180,98810,443.5,2520,26610
PRV55453,Yes,19.302267002518892,1068.0,11.969811320754717,11.879245283018868,2071.433962264151,14700,1646790,617.2830188679245,3620,490740
PRV55454,No,19.64673913043478,1068.0,12.0,11.967391304347826,1961.6847826086957,15560,721900,536.4130434782609,2980,197400
PRV55455,No,2.386058981233244,100.0,11.742627345844504,11.882037533512065,1613.2975871313672,24750,601760,535.3351206434317,6830,199680
PRV55456,No,890.0,1068.0,12.0,12.0,4656.666666666667,17660,27940,1223.3333333333333,6290,7340
PRV55458,No,8.571428571428571,100.0,12.0,12.0,1705.142857142857,7550,59680,557.1428571428571,3220,19500
PRV55459,No,2.703488372093023,100.0,11.895348837209303,11.962209302325581,2773.6046511627906,34340,954120,725.0290697674419,6190,249410
PRV55460,No,0.0,0.0,12.0,12.0,4460.0,20010,80280,1116.111111111111,5390,20090
PRV55462,Yes,215.82851130983693,1068.0,11.922391190351338,11.927110644992133,2488.7519664394335,34340,4746050,683.2669113791295,7790,1302990
PRV55463,No,2.9961089494163424,100.0,12.0,11.95330739299611,2485.291828793774,28400,638720,730.5447470817121,9550,187750
PRV55464,No,0.6896551724137931,20.0,12.0,12.0,1753.103448275862,5600,50840,495.17241379310343,1590,14360
PRV55465,No,31.097345132743364,1068.0,12.0,11.870206489675516,2513.3333333333335,14140,852020,787.8466076696166,4750,267080
PRV55467,Yes,5.926121372031663,1068.0,11.955696202531646,11.967827004219409,2090.4957805907175,17200,3963580,675.1476793248945,4800,1280080
PRV55468,No,1.8518518518518519,50.0,12.0,12.0,2634.074074074074,19950,71120,740.7407407407408,6070,20000
PRV55469,No,0.0,0.0,12.0,12.0,2144.0,4800,21440,685.0,2090,6850
PRV55470,No,1.851063829787234,100.0,12.0,11.972340425531915,2591.68085106383,25270,1218090,756.8297872340426,7840,355710
PRV55471,No,0.0,0.0,12.0,12.0,2290.769230769231,5580,29780,471.53846153846155,1330,6130
PRV55472,Yes,970.9090909090909,1068.0,12.0,12.0,1393.9130434782608,5560,32060,477.39130434782606,1620,10980
PRV55473,No,0.0,0.0,12.0,12.0,1430.0,4430,8580,233.33333333333334,700,1400
PRV55474,No,3.625,80.0,12.0,11.925,2099.625,13780,167970,621.375,4310,49710
PRV55475,No,4.117647058823529,70.0,12.0,12.0,861.1764705882352,2700,14640,424.11764705882354,1400,7210
PRV55477,No,6.086956521739131,200.0,12.0,12.0,2590.8695652173915,22600,119180,831.5217391304348,7520,38250
PRV55479,No,3.3035714285714284,200.0,11.982142857142858,12.0,1861.7857142857142,19950,1251120,576.8154761904761,6070,387620
PRV55480,No,3.3333333333333335,100.0,12.0,12.0,2348.809523809524,33470,98650,580.952380952381,8680,24400
PRV55481,No,26.692307692307693,1068.0,12.0,12.0,1438.6538461538462,6300,74810,453.2692307692308,2140,23570
PRV55482,Yes,515.7037037037037,1068.0,12.0,12.0,1785.5421686746988,29400,148200,438.31325301204816,5940,36380
PRV55483,Yes,908.8493150684932,1068.0,12.0,12.0,2771.7105263157896,19950,210650,792.3684210526316,6070,60220
PRV55486,No,0.0,0.0,12.0,12.0,1914.6666666666667,4980,28720,682.6666666666666,1530,10240
PRV55487,No,5.769230769230769,100.0,10.76923076923077,10.76923076923077,3205.769230769231,17760,250050,975.7692307692307,5600,76110
PRV55489,No,3.0193905817174516,100.0,11.961218836565097,11.966759002770083,2104.5429362880886,29200,759740,600.4709141274238,6340,216770
PRV55490,No,393.9591836734694,1068.0,11.76,12.0,2113.6,25560,105680,521.6,5860,26080
PRV55491,No,2.9577464788732395,200.0,12.0,11.92112676056338,2932.9014084507044,25270,1041180,810.1408450704225,7840,287600
PRV55492,Yes,635.7142857142857,1068.0,12.0,12.0,1070.952380952381,6950,44980,373.0952380952381,2700,15670
PRV55493,No,5.128205128205129,200.0,12.0,12.0,1740.5128205128206,4700,67880,574.6153846153846,2220,22410
PRV55494,No,178.0,1068.0,12.0,12.0,5021.666666666667,16670,30130,533.3333333333334,1110,3200
PRV55495,Yes,502.5882352941176,1068.0,12.0,12.0,1433.137254901961,12860,73090,485.29411764705884,4070,24750
PRV55496,Yes,497.64285714285717,1068.0,12.0,11.86046511627907,1695.0,26100,145770,491.86046511627904,3830,42300
PRV55497,No,0.0,0.0,12.0,12.0,3248.5714285714284,13820,22740,1164.2857142857142,4800,8150
PRV55498,No,5.555555555555555,90.0,12.0,12.0,1467.7777777777778,4310,39630,456.6666666666667,1700,12330
PRV55499,No,0.0,0.0,12.0,12.0,3613.6363636363635,26100,119250,885.4545454545455,3830,29220
PRV55500,No,0.7894736842105263,30.0,12.0,12.0,1714.2105263157894,5080,65140,541.0526315789474,1680,20560
PRV55501,No,88.3076923076923,1068.0,11.846153846153847,11.23076923076923,1202.3076923076924,6000,15630,680.7692307692307,2190,8850
PRV55503,No,3.870860927152318,1068.0,12.0,12.0,2988.708609271523,35680,1805180,812.2185430463576,8440,490580
PRV55505,No,2.5625,200.0,11.975,11.972916666666666,2206.75,29200,1059240,667.1666666666666,6340,320240
PRV55506,Yes,915.4285714285714,1068.0,12.0,12.0,4322.142857142857,13560,60510,1236.4285714285713,4280,17310
PRV55507,No,39.241379310344826,1068.0,12.0,11.862068965517242,2091.9540229885056,10410,182000,372.8735632183908,1440,32440
PRV55508,No,0.0,0.0,12.0,11.625,3551.875,13360,56830,989.375,4110,15830
PRV55509,Yes,766.7692307692307,1068.0,12.0,11.948717948717949,1993.8461538461538,13820,77760,597.9487179487179,4800,23320
PRV55510,No,2.8919860627177703,200.0,11.929152148664343,11.951219512195122,2197.317073170732,34450,1891890,645.8885017421603,9550,556110
PRV55511,No,0.0,0.0,12.0,12.0,3226.0,8550,16130,1120.0,2810,5600
PRV55512,No,1.40625,70.0,12.0,11.90625,2151.875,8680,275440,656.25,2120,84000
PRV55513,No,7.631578947368421,100.0,12.0,12.0,1760.5263157894738,13360,66900,642.8947368421053,4110,24430
PRV55514,Yes,27.51186440677966,1068.0,11.959322033898305,11.979661016949153,3113.7966101694915,23950,918570,827.8305084745763,6070,244210
PRV55515,No,3.6601307189542482,200.0,12.0,11.993464052287582,2198.0610021786492,24750,1008910,593.5511982570806,6830,272440
PRV55516,No,151.9367088607595,1068.0,12.0,11.924050632911392,2408.1012658227846,19950,380480,652.4683544303797,6070,103090
PRV55518,No,52.92765957446809,1068.0,12.0,11.948936170212766,3001.4893617021276,40920,705350,774.4255319148937,8080,181990
PRV55519,Yes,329.82608695652175,1068.0,12.0,12.0,1765.2173913043478,6100,40600,489.1304347826087,1640,11250
PRV55520,No,2.9965156794425085,100.0,12.0,11.860627177700348,3202.891986062718,26470,919230,888.3623693379791,6310,254960
PRV55521,No,3.040650406504065,200.0,11.960975609756098,11.960975609756098,1940.0650406504064,20010,1193140,581.7886178861788,5390,357800
PRV55522,No,2.9838709677419355,100.0,12.0,12.0,2119.6774193548385,34340,525680,567.3790322580645,6190,140710
PRV55523,No,3.0033003300330035,100.0,11.96039603960396,11.96039603960396,2033.6303630363036,17760,616190,620.4950495049505,5600,188010
PRV55525,No,3.129689174705252,200.0,12.0,11.983922829581994,2633.3333333333335,29030,2456900,781.5648445873526,8080,729200
PRV55527,No,0.0,0.0,12.0,12.0,575.0,730,1150,585.0,800,1170
PRV55528,No,0.0,0.0,12.0,12.0,1560.0,5440,6240,185.0,360,740
PRV55530,No,1.5492957746478873,60.0,12.0,11.915492957746478,2299.2957746478874,23560,163250,680.9859154929577,4800,48350
PRV55531,Yes,943.1932773109244,1068.0,11.959016393442623,11.950819672131148,2163.032786885246,40920,263890,591.4754098360655,7410,72160
PRV55534,No,2.9452054794520546,100.0,12.0,11.979452054794521,1363.0821917808219,5430,199010,447.5342465753425,1670,65340
PRV55535,No,1.6666666666666667,70.0,12.0,12.0,2014.2857142857142,7640,84600,662.3809523809524,1700,27820
PRV55536,No,55.98198198198198,1068.0,12.0,12.0,1659.099099099099,14090,368320,482.07207207207205,3130,107020
PRV55537,No,6.0,60.0,12.0,12.0,2664.0,6580,39960,1132.0,2640,16980
PRV55538,No,0.0,0.0,12.0,12.0,1535.0,2910,3070,440.0,880,880
PRV55539,No,0.0,0.0,12.0,12.0,1406.6666666666667,2190,4220,520.0,920,1560
PRV55540,No,783.2,1068.0,12.0,12.0,2514.8387096774195,14090,77960,579.0322580645161,3130,17950
PRV55541,No,0.8208955223880597,50.0,11.82089552238806,11.902985074626866,1881.2686567164178,22500,252090,581.3432835820895,5600,77900
PRV55543,No,30.72340425531915,1068.0,11.829787234042554,11.829787234042554,2097.2340425531916,12170,295710,582.6950354609929,2740,82160
PRV55547,No,363.4074074074074,1068.0,12.0,12.0,2026.2962962962963,11340,54710,625.5555555555555,1520,16890
PRV55548,No,2.7580071174377223,100.0,11.932384341637011,11.882562277580071,2197.2953736654804,29200,1234880,641.067615658363,6340,360280
PRV55549,No,2.142857142857143,60.0,12.0,12.0,1872.5,4330,52430,865.3571428571429,1380,24230
PRV55550,Yes,681.3103448275862,1068.0,11.793103448275861,12.0,1335.6896551724137,7000,77470,366.7241379310345,2150,21270
PRV55551,No,3.1868131868131866,100.0,12.0,11.802197802197803,2757.4725274725274,15760,250930,609.7802197802198,3310,55490
PRV55552,No,6.45273631840796,1068.0,11.960199004975124,11.990049751243781,2538.34991708126,35680,3061250,729.0713101160862,8440,879260
PRV55554,No,0.0,0.0,12.0,12.0,2038.5897435897436,24750,159010,604.4871794871794,6830,47150
PRV55555,No,149.52,1068.0,12.0,12.0,2734.6,24750,136730,746.0,6830,37300
PRV55556,No,3.883495145631068,100.0,12.0,11.985436893203884,2242.766990291262,26470,462010,681.3592233009708,9550,140360
PRV55557,No,65.02941176470588,1068.0,12.0,12.0,2634.8529411764707,34870,179170,711.9117647058823,6040,48410
PRV55558,No,0.0,0.0,12.0,12.0,2637.5,12860,94950,972.2222222222222,4070,35000
PRV55560,No,0.0,0.0,12.0,12.0,3057.6190476190477,13360,64210,762.8571428571429,4110,16020
PRV55561,No,2.5,60.0,12.0,12.0,2985.4166666666665,19950,71650,898.3333333333334,6070,21560
PRV55562,No,0.0,0.0,12.0,12.0,1668.8235294117646,3850,28370,616.4705882352941,1460,10480
PRV55563,No,2.7777777777777777,50.0,12.0,12.0,1561.6666666666667,6000,28110,553.8888888888889,2190,9970
PRV55564,No,0.0,0.0,12.0,12.0,800.0,1230,2400,306.6666666666667,360,920
PRV55565,No,0.0,0.0,12.0,12.0,1633.9130434782608,4300,37580,523.9130434782609,1890,12050
PRV55566,No,2.830188679245283,90.0,12.0,12.0,2000.0,19950,106000,532.6415094339623,6070,28230
PRV55567,No,323.4,1068.0,12.0,12.0,1738.7142857142858,25560,121710,455.2857142857143,5860,31870
PRV55569,No,4.444444444444445,40.0,12.0,12.0,1631.111111111111,4170,14680,598.8888888888889,1100,5390
PRV55570,No,0.0,0.0,12.0,12.0,1825.0,4000,18250,409.0,1280,4090
PRV55571,No,0.0,0.0,12.0,12.0,1494.7540983606557,14700,91180,287.37704918032784,3510,17530
PRV55572,No,0.0,0.0,12.0,12.0,280.0,280,280,470.0,470,470
PRV55573,No,392.90909090909093,1068.0,12.0,12.0,1896.3636363636363,4830,20860,493.6363636363636,1080,5430
PRV55574,No,4.666666666666667,70.0,12.0,12.0,2136.6666666666665,6820,32050,560.0,1890,8400
PRV55575,No,0.0,0.0,12.0,12.0,2436.6666666666665,3750,14620,715.0,1570,4290
PRV55576,No,54.4,1068.0,11.8,11.8,1579.3333333333333,13560,94760,550.0,4280,33000
PRV55577,No,0.0,0.0,12.0,12.0,1525.0,2550,3050,645.0,970,1290
PRV55578,No,0.0,0.0,12.0,12.0,1490.0,1490,1490,680.0,680,680
PRV55579,No,2.0689655172413794,200.0,11.931034482758621,11.96551724137931,1813.2758620689656,25340,315510,665.3448275862069,9550,115770
PRV55580,No,4.696969696969697,100.0,12.0,12.0,1975.0,6820,130350,479.3939393939394,1090,31640
PRV55581,No,0.0,0.0,12.0,12.0,275.0,530,550,110.0,200,220
PRV55582,No,1.6666666666666667,40.0,12.0,12.0,3372.0833333333335,21500,80930,880.4166666666666,3110,21130
PRV55583,No,270.3333333333333,1068.0,12.0,12.0,1160.8333333333333,3440,13930,357.5,1360,4290
PRV55584,No,50.0,100.0,12.0,12.0,3325.0,5410,6650,770.0,900,1540
PRV55585,No,4.56140350877193,100.0,12.0,12.0,1666.9298245614036,14700,190030,605.5263157894736,3510,69030
PRV55586,No,1068.0,1068.0,12.0,12.0,170.0,340,340,50.0,100,100
PRV55587,No,0.0,0.0,12.0,12.0,2327.1428571428573,6940,16290,451.42857142857144,810,3160
PRV55588,No,0.0,0.0,12.0,12.0,3070.0,5060,9210,720.0,1120,2160
PRV55589,No,2.0,40.0,12.0,12.0,1618.0,6940,32360,363.5,1030,7270
PRV55590,No,0.0,0.0,12.0,12.0,1728.0,3610,8640,422.0,1320,2110
PRV55591,No,0.0,0.0,12.0,12.0,120.0,120,120,120.0,120,120
PRV55592,No,2.4786324786324787,100.0,12.0,12.0,1314.1025641025642,3910,153750,463.5042735042735,1670,54230
PRV55593,No,2.380952380952381,100.0,12.0,11.993197278911564,1841.4965986394557,8750,270700,599.9319727891157,1790,88190
PRV55595,No,0.0,0.0,12.0,12.0,1571.1764705882354,4950,26710,481.1764705882353,1290,8180
PRV55596,No,1.5625,50.0,12.0,12.0,2179.375,18180,69740,508.75,3230,16280
PRV55598,No,3.3532934131736525,100.0,12.0,12.0,1609.0419161676646,13560,268710,520.4191616766467,4280,86910
PRV55599,No,0.0,0.0,12.0,12.0,590.0,590,590,1420.0,1420,1420
PRV55600,No,1068.0,1068.0,12.0,12.0,940.0,1730,3760,217.5,420,870
PRV55601,No,6.25,50.0,12.0,12.0,1907.5,4300,15260,580.0,1560,4640
PRV55602,No,0.0,0.0,12.0,12.0,860.0,2660,4300,726.0,1980,3630
PRV55603,No,1068.0,1068.0,12.0,12.0,95.0,160,190,350.0,400,700
PRV55604,No,1068.0,1068.0,12.0,12.0,734.7058823529412,2570,12490,328.8235294117647,1210,5590
PRV55606,No,1068.0,1068.0,12.0,12.0,872.5,1610,3490,155.0,260,620
PRV55607,No,0.0,0.0,12.0,12.0,120.0,120,120,60.0,60,60
